"Ｃ-12 新規学卒者職業紹介_Ｂ．高等学校_就職率","％","","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","97.6530887510116","98.23828008360704","97.16452357401913","97.94372294372295","96.66136724960255","95.20394441954281","93.27913279132791","93.38842975206612","91.52442613301942","87.4","94.2790426152948","96.10778443113772","97.9","97.5","98.1","97.7",""
"Ｃ-12 新規学卒者職業紹介_Ｂ．高等学校_県内就職率","％","","56.8639798488665","58.46971307120084","60.821062025881304","56.801353924264866","56.90168818272095","57.92127205739771","56.82143587645735","58.65870463941204","61.46408839779005","67.2644376899696","69.96946046827281","66.74033149171271","63.48684210526315","66.99623352165726","72.28355607205114","69.43952802359881","69.06752411575563","70.6","74.05572755417957","74.39252336448598","72.0","70.6","72.4","66.6",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｃ-13 職業訓練_Ａ．普通職業訓練（普通課程，短期課程）_定員数","人","310.0","310.0","270.0","250.0","240.0","240.0","240.0","240.0","285.0","275.0","275.0","275.0","265.0","235.0","210.0","210.0","210.0","195.0","195.0","190.0","190.0","195.0","170.0","170.0","",""
"Ｃ-13 職業訓練_Ａ．普通職業訓練（普通課程，短期課程）_応募者数","人","409.0","455.0","411.0","300.0","260.0","310.0","264.0","231.0","226.0","256.0","283.0","304.0","304.0","233.0","286.0","296.0","285.0","286.0","303.0","234.0","224.0","157.0","159.0","164.0","",""
"Ｃ-13 職業訓練_Ａ．普通職業訓練（普通課程，短期課程）_入校者数","人","198.0","215.0","230.0","220.0","220.0","220.0","206.0","183.0","175.0","203.0","214.0","223.0","186.0","167.0","188.0","202.0","192.0","192.0","193.0","159.0","151.0","121.0","124.0","120.0","",""
"Ｃ-13 職業訓練_Ａ．普通職業訓練（普通課程，短期課程）_修了者数","人","152.0","165.0","170.0","135.0","129.0","154.0","159.0","125.0","139.0","168.0","169.0","179.0","129.0","114.0","134.0","165.0","158.0","134.0","157.0","141.0","129.0","127.0","103.0","105.0","",""
"Ｃ-13 職業訓練_Ａ．普通職業訓練（普通課程，短期課程）_修了者数_ 就職者数","人","128.0","125.0","141.0","107.0","113.0","132.0","150.0","108.0","112.0","134.0","136.0","151.0","101.0","90.0","101.0","126.0","115.0","95.0","112.0","118.0","103.0","90.0","88.0","86.0","",""
"Ｃ-13 職業訓練_Ａ．普通職業訓練（普通課程，短期課程）_修了者数_ 就職者数__ 県内就職","人","101.0","107.0","116.0","91.0","100.0","114.0","131.0","99.0","98.0","124.0","116.0","128.0","85.0","83.0","88.0","104.0","99.0","76.0","98.0","87.0","86.0","66.0","77.0","69.0","",""
"Ｃ-13 職業訓練_Ａ．普通職業訓練（普通課程，短期課程）_修了者数_ 就職者数__ 県外就職","人","27.0","18.0","25.0","16.0","13.0","18.0","19.0","9.0","14.0","10.0","20.0","23.0","16.0","7.0","13.0","22.0","16.0","19.0","14.0","31.0","17.0","24.0","11.0","17.0","",""
"Ｃ-13 職業訓練_Ａ．普通職業訓練（普通課程，短期課程）_修了者数_ 自営,その他","人","24.0","40.0","29.0","28.0","16.0","22.0","9.0","17.0","27.0","34.0","33.0","28.0","28.0","24.0","33.0","39.0","43.0","39.0","45.0","23.0","26.0","37.0","6.0","12.0","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｃ-13 職業訓練_Ｂ．普通職業訓練（短期課程）_定員数","人","345.0","340.0","215.0","200.0","240.0","240.0","240.0","235.0","230.0","335.0","350.0","420.0","420.0","450.0","420.0","465.0","360.0","380.0","300.0","300.0","368.0","348.0","428.0","484.0","",""
"Ｃ-13 職業訓練_Ｂ．普通職業訓練（短期課程）_応募者数","人","295.0","299.0","216.0","139.0","181.0","310.0","160.0","182.0","208.0","250.0","320.0","343.0","360.0","468.0","444.0","455.0","465.0","521.0","394.0","341.0","454.0","448.0","584.0","678.0","",""
"Ｃ-13 職業訓練_Ｂ．普通職業訓練（短期課程）_入校者数","人","236.0","251.0","200.0","124.0","163.0","220.0","141.0","161.0","183.0","244.0","283.0","318.0","319.0","383.0","358.0","360.0","318.0","381.0","298.0","289.0","331.0","305.0","406.0","418.0","",""
"Ｃ-13 職業訓練_Ｂ．普通職業訓練（短期課程）_修了者数","人","200.0","83.0","168.0","106.0","139.0","154.0","120.0","139.0","161.0","218.0","252.0","275.0","283.0","346.0","313.0","318.0","290.0","351.0","255.0","237.0","271.0","236.0","337.0","351.0","",""
"Ｃ-13 職業訓練_Ｂ．普通職業訓練（短期課程）_修了者数_ 就職者数","人","64.0","25.0","43.0","84.0","99.0","132.0","83.0","75.0","82.0","74.0","118.0","160.0","140.0","169.0","213.0","155.0","109.0","125.0","114.0","123.0","204.0","193.0","226.0","225.0","",""
"Ｃ-13 職業訓練_Ｂ．普通職業訓練（短期課程）_修了者数_ 就職者数__ 県内就職","人","48.0","21.0","40.0","78.0","91.0","114.0","79.0","70.0","76.0","72.0","106.0","147.0","122.0","152.0","201.0","144.0","97.0","94.0","90.0","85.0","131.0","129.0","132.0","132.0","",""
"Ｃ-13 職業訓練_Ｂ．普通職業訓練（短期課程）_修了者数_ 就職者数__ 県外就職","人","16.0","4.0","3.0","6.0","8.0","18.0","4.0","5.0","6.0","2.0","12.0","13.0","18.0","17.0","12.0","11.0","12.0","31.0","24.0","38.0","73.0","64.0","94.0","93.0","",""
"Ｃ-13 職業訓練_Ｂ．普通職業訓練（短期課程）_修了者数_ 自営,その他","人","136.0","58.0","125.0","22.0","40.0","22.0","37.0","64.0","79.0","144.0","134.0","115.0","143.0","177.0","100.0","163.0","181.0","226.0","141.0","113.0","67.0","43.0","111.0","126.0","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_組合数_総数","","627.0","621.0","623.0","639.0","641.0","641.0","636.0","625.0","622.0","617.0","623.0","625.0","633.0","632.0","622.0","616.0","584.0","586.0","565.0","555.0","527.0","507.0","500.0","493.0","474.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_組合数_和歌山市","","271.0","266.0","264.0","271.0","272.0","272.0","265.0","266.0","269.0","267.0","274.0","273.0","279.0","279.0","280.0","281.0","268.0","273.0","271.0","262.0","256.0","251.0","245.0","243.0","239.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_組合数_海南市、海草郡","","43.0","42.0","44.0","44.0","38.0","38.0","35.0","35.0","40.0","37.0","36.0","33.0","34.0","35.0","33.0","30.0","29.0","29.0","28.0","28.0","24.0","23.0","22.0","20.0","19.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_組合数_紀の川市・岩出市","","30.0","29.0","31.0","29.0","32.0","32.0","29.0","27.0","24.0","27.0","27.0","27.0","29.0","31.0","27.0","29.0","29.0","29.0","28.0","29.0","31.0","27.0","27.0","26.0","25.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_組合数_橋本市、伊都郡","","43.0","45.0","45.0","47.0","44.0","44.0","47.0","48.0","48.0","47.0","48.0","48.0","48.0","47.0","47.0","45.0","38.0","38.0","37.0","39.0","38.0","36.0","36.0","35.0","34.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_組合数_有田市、有田郡","","47.0","45.0","45.0","43.0","3.0","43.0","43.0","41.0","42.0","42.0","42.0","42.0","41.0","40.0","41.0","38.0","38.0","37.0","37.0","37.0","35.0","33.0","33.0","33.0","31.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_組合数_御坊市、日高郡","","54.0","54.0","54.0","56.0","63.0","63.0","63.0","63.0","57.0","58.0","58.0","59.0","57.0","54.0","51.0","52.0","49.0","47.0","43.0","40.0","34.0","34.0","34.0","34.0","31.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_組合数_田辺市、西牟婁郡","","78.0","78.0","78.0","85.0","88.0","88.0","93.0","88.0","87.0","84.0","83.0","87.0","86.0","89.0","86.0","84.0","82.0","83.0","75.0","72.0","61.0","57.0","58.0","59.0","58.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_組合数_新宮市、東牟婁郡","","61.0","62.0","62.0","64.0","61.0","61.0","61.0","57.0","55.0","55.0","55.0","56.0","59.0","57.0","57.0","57.0","51.0","50.0","46.0","48.0","48.0","46.0","45.0","43.0","37.0",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_　組合員数_総数","人","86005.0","84848.0","82669.0","80995.0","79444.0","79444.0","78395.0","80315.0","81316.0","80314.0","78853.0","76826.0","75345.0","74152.0","70913.0","68058.0","64761.0","61338.0","59207.0","57394.0","56169.0","54831.0","53601.0","52042.0","51425.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_　組合員数_和歌山市","人","49120.0","48244.0","47171.0","46152.0","45650.0","45650.0","45808.0","48451.0","49636.0","49243.0","48036.0","46292.0","45306.0","44244.0","42194.0","39930.0","37725.0","35245.0","34533.0","33280.0","32813.0","32323.0","31698.0","30433.0","30328.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_　組合員数_海南市、海草郡","人","5557.0","5434.0","5557.0","5118.0","4826.0","4826.0","3314.0","3311.0","3716.0","3459.0","3236.0","3162.0","3156.0","3143.0","3116.0","2844.0","2777.0","2531.0","2380.0","2291.0","2078.0","2030.0","1953.0","1863.0","1801.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_　組合員数_紀の川市・岩出市","人","2420.0","2482.0","2373.0","2085.0","2696.0","2696.0","2114.0","2019.0","2297.0","2782.0","2540.0","2638.0","3073.0","3106.0","2792.0","2797.0","3112.0","3039.0","2608.0","2709.0","3263.0","3337.0","3372.0","3260.0","2958.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_　組合員数_橋本市、伊都郡","人","4577.0","4709.0","4744.0","4744.0","4042.0","4042.0","4536.0","4692.0","4628.0","4185.0","4573.0","4574.0","4145.0","3958.0","4259.0","4146.0","3654.0","3486.0","3621.0","3545.0","3123.0","2889.0","2843.0","2794.0","3104.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_　組合員数_有田市、有田郡","人","5201.0","5114.0","5084.0","4630.0","4264.0","4264.0","4446.0","4185.0","4365.0","4395.0","4331.0","4329.0","4229.0","4194.0","3912.0","3841.0","3713.0","3652.0","3714.0","3596.0","3427.0","3268.0","3151.0","3079.0","3015.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_　組合員数_御坊市、日高郡","人","5352.0","5383.0","5183.0","5205.0","5315.0","5315.0","5755.0","5732.0","4870.0","4778.0","4890.0","5064.0","4728.0","4444.0","4517.0","4429.0","4317.0","4103.0","3706.0","3722.0","3325.0","3226.0","3078.0","3054.0","2833.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_　組合員数_田辺市、西牟婁郡","人","8540.0","8351.0","7898.0","7880.0","8083.0","8083.0","7975.0","7719.0","7841.0","7686.0","7513.0","7235.0","7030.0","7649.0","6671.0","6596.0","6430.0","6319.0","5774.0","5408.0","5159.0","4916.0","4771.0","4685.0","5031.0",""
"Ｃ-14 労働組合組織状況_Ａ．産業・地域別労働組合数及び組合員数_　組合員数_新宮市、東牟婁郡","人","5238.0","5131.0","4659.0","4732.0","4568.0","4568.0","4447.0","4206.0","3863.0","3786.0","3734.0","3532.0","3678.0","3414.0","3452.0","3475.0","3033.0","2963.0","2871.0","2843.0","2981.0","2842.0","2735.0","2874.0","2355.0",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｃ-14 労働組合組織状況_ Ｂ．主要団体，法規別労働組合員数（ 6月30日現在）_総数","人","86005.0","84848.0","82669.0","80995.0","79444.0","","","80420.0","81420.0","80418.0","78957.0","77104.0","75620.0","74424.0","71180.0","68221.0","64923.0","61338.0","59207.0","57394.0","56169.0","54831.0","53601.0","52042.0","51425.0",""
"Ｃ-14 労働組合組織状況_ Ｂ．主要団体，法規別労働組合員数（ 6月30日現在）_労組法","人","55051.0","54262.0","53679.0","52280.0","51049.0","","","51828.0","52905.0","52149.0","50871.0","49121.0","47908.0","47005.0","43878.0","41660.0","38748.0","35877.0","34187.0","33030.0","32585.0","31827.0","32293.0","32533.0","33337.0",""
"Ｃ-14 労働組合組織状況_ Ｂ．主要団体，法規別労働組合員数（ 6月30日現在）_特労法","人","4531.0","4185.0","2596.0","2404.0","2365.0","","","2324.0","2338.0","2326.0","2285.0","2241.0","2229.0","2234.0","2250.0","2225.0","2307.0","2212.0","2138.0","2416.0","2418.0","2398.0","2463.0","267.0","264.0",""
"Ｃ-14 労働組合組織状況_ Ｂ．主要団体，法規別労働組合員数（ 6月30日現在）_地公労法","人","1190.0","1194.0","1178.0","1177.0","1132.0","","","1079.0","1028.0","1011.0","983.0","965.0","919.0","882.0","814.0","769.0","712.0","554.0","518.0","494.0","462.0","415.0","356.0","318.0","272.0",""
"Ｃ-14 労働組合組織状況_ Ｂ．主要団体，法規別労働組合員数（ 6月30日現在）_国公法","人","2142.0","2106.0","2063.0","2080.0","2057.0","","","2133.0","2108.0","2059.0","1997.0","2131.0","2049.0","2016.0","1962.0","1837.0","1797.0","1595.0","1594.0","1145.0","1089.0","1068.0","1024.0","972.0","1075.0",""
"Ｃ-14 労働組合組織状況_ Ｂ．主要団体，法規別労働組合員数（ 6月30日現在）_地公法","人","23091.0","23101.0","23153.0","23054.0","22841.0","","","23056.0","23041.0","22873.0","22821.0","22646.0","22515.0","22287.0","22276.0","21730.0","21359.0","21100.0","20770.0","20309.0","19615.0","19123.0","17465.0","17952.0","16477.0",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｃ-15 争議形態別労働争議_総争議_件数","","50.0","22.0","20.0","12.0","16.0","14.0","10.0","13.0","10.0","8.0","5.0","6.0","7.0","8.0","5.0","4.0","5.0","5.0","3.0","5.0","3.0","5.0","1.0","7.0","3.0",""
"Ｃ-15 争議形態別労働争議_総争議_総参加人員","人","20921.0","2346.0","5385.0","2450.0","1871.0","1445.0","747.0","1242.0","407.0","484.0","54.0","286.0","46.0","803.0","234.0","199.0","319.0","354.0","194.0","470.0","132.0","112.0","3.0","353.0","130.0",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴う争議計_件数","","49.0","21.0","17.0","-","15.0","8.0","10.0","13.0","7.0","7.0","－ ","2.0","1.0","1.0","1.0","1.0","3.0","3.0","－ ","1.0","－ ","1.0","－ ","1.0","－ ",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴う争議計_行為参加人員","人","11800.0","2409.0","1495.0","-","1950.0","1065.0","747.0","1242.0","354.0","461.0","－ ","41.0","7.0","100.0","178.0","97.0","213.0","179.0","－ ","56.0","－ ","40.0","－ ","67.0","－ ",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴う争議計_半日以上同盟罷業_件数","","49.0","6.0","3.0","1.0","5.0","3.0","0.0","6.0","3.0","2.0","－ ","1.0","1.0","－ ","－ ","1.0","－ ","2.0","－ ","－ ","－ ","－ ","－ ","1.0","－ ",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴う争議計_半日以上同盟罷業_行為参加人員","人","11800.0","508.0","310.0","32.0","280.0","418.0","0.0","222.0","115.0","84.0","－ ","32.0","7.0","－ ","－ ","97.0","－ ","99.0","－ ","－ ","－ ","－ ","－ ","67.0","－ ",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴う争議計_半日未満同盟罷業_件数","","47.0","15.0","14.0","3.0","10.0","5.0","10.0","7.0","4.0","5.0","－ ","1.0","－","1.0","1.0","－ ","－ ","1.0","－ ","1.0","－ ","1.0","－ ","－ ","－ ",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴う争議計_半日未満同盟罷業_行為参加人員","人","11306.0","1901.0","1185.0","181.0","1370.0","647.0","747.0","1020.0","239.0","377.0","－ ","9.0","－","100.0","178.0","－ ","－ ","80.0","－ ","56.0","－ ","40.0","－ ","－ ","－ ",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴う争議計_作業所閉鎖_件数","","0.0","-","-","-","0.0","－ ","0.0","0.0","0.0","0.0","－ ","-","－","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴う争議計_作業所閉鎖_行為参加人員","人","0.0","-","-","-","0.0","－ ","0.0","0.0","0.0","0.0","－ ","-","－","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴う争議計_怠業_件数","","0.0","-","-","-","0.0","－ ","0.0","0.0","0.0","0.0","－ ","-","－","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴う争議計_怠業_行為参加人員","人","0.0","-","-","-","0.0","－ ","0.0","0.0","0.0","0.0","－ ","-","－","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴う争議計_その他_件数","","0.0","-","-","-","0.0","－ ","0.0","0.0","0.0","0.0","－ ","-","－","－ ","－ ","－ ","3.0","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴う争議計_その他_行為参加人員","人","0.0","-","-","-","0.0","－ ","0.0","0.0","0.0","0.0","－ ","-","－","－ ","－ ","－ ","213.0","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ",""
"Ｃ-15 争議形態別労働争議_総争議_争議行為を伴わない争議_件数","","1.0","4.0","5.0","8.0","2.0","6.0","0.0","0.0","3.0","1.0","5.0","4.0","6.0","7.0","4.0","3.0","2.0","2.0","3.0","4.0","3.0","4.0","1.0","6.0","3.0",""
"Ｃ-15 争議形態別労働争議_総争議__行為参加人員","人","0.0","89.0","4136.0","2247.0","300.0","380.0","0.0","0.0","53.0","23.0","54.0","61.0","39.0","572.0","56.0","102.0","106.0","15.0","194.0","414.0","132.0","72.0","3.0","286.0","130.0",""
"Ｃ-15 争議形態別労働争議_解決件数_件数","","50.0","","","","11.0","6.0","5.0","8.0","7.0","7.0","2.0","4.0","7.0","7.0","4.0","5.0","6.0","5.0","3.0","5.0","3.0","5.0","－ ","8.0","3.0",""
"__総参加人員","人","20921.0","","","","1253.0","945.0","297.0","1185.0","416.0","933.0","10.0","55.0","46.0","775.0","220.0","238.0","484.0","369.0","194.0","470.0","132.0","112.0","－ ","356.0","129.0",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" Ｃ-23 産業、学歴別新規学卒者の初任給額_高校男子_産業計","千円","109.2","","","","","128.3","135.9","146.5","145.9","145.9","148.1","150.1","150.9","154.4","156.2","156.2","149.0","152.8","147.2","150.7","155.7","151.8","153.5","158.9","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_高校男子_製造業","千円","112.7","","","","","127.7","135.5","147.5","145.6","145.6","148.4","155.0","152.1","152.7","156.3","157.3","149.9","151.0","153.6","148.3","156.1","154.0","155.2","158.8","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_高校男子_卸売・小売業 ","千円","107.6","","","","","127.5","132.6","138.2","143.8","143.8","151.7","136.1","145.6","156.0","144.1","155.6","145.0","161.0","138.1","154.6","155.9","148.6","156.0","164.1","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_高校男子_ｻ-ﾋﾞｽ業","千円","98.8","","","","","119.9","131.0","138.7","133.1","133.1","139.1","145.5","149.7","154.6","153.1","154.5","150.1","145.6","147.3","145.2","155.1","145.8","157.0","156.4","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_高校女子_産業計","千円","102.2","","","","","117.1","122.9","134.2","137.4","137.4","138.1","137.4","145.6","145.5","140.3","143.9","148.9","147.3","144.0","150.2","148.0","148.8","144.4","147.7","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_高校女子_製造業","千円","105.2","","","","","117.1","124.2","139.4","138.5","138.5","134.4","135.1","140.9","144.5","141.4","150.3","145.3","144.7","141.1","145.0","148.1","146.3","144.9","145.0","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_高校女子_卸売・小売業 ","千円","103.6","","","","","124.4","123.7","134.2","145.7","156.7","142.6","144.6","150.6","154.7","145.5","151.8","145.1","155.5","138.6","154.6","150.2","151.8","138.5","149.9","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_高校女子_ｻ-ﾋﾞｽ業","千円","97.2","","","","","103.4","120.6","131.3","131.7","131.7","138.8","134.4","146.6","142.5","138.0","135.5","154.8","144.5","141.0","153.2","148.5","134.5","135.6","130.9","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_大卒男子_産業計","千円","134.3","","","","","161.8","173.6","186.6","185.2","185.2","185.3","187.5","188.8","188.7","188.3","184.7","187.5","198.1","187.2","177.8","196.7","187.8","186.2","192.3","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_大卒男子_製造業","千円","147.5","","","","","165.7","178.3","192.0","190.5","190.5","191.6","190.7","194.0","194.5","195.1","189.9","190.8","205.9","194.3","198.5","196.6","198.0","191.6","193.9","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_大卒男子_卸売・小売業 ","千円","128.6","","","","","160.7","167.7","186.5","193.6","193.6","194.0","183.7","185.6","190.6","191.0","184.0","188.9","193.0","196.4","192.7","198.4","201.5","187.8","195.9","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_大卒男子_ｻ-ﾋﾞｽ業","千円","131.5","","","","","150.4","184.0","185.1","169.5","169.5","180.9","181.5","184.7","179.7","176.7","179.5","181.1","200.4","180.4","188.4","194.9","170.9","188.1","184.5","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_高専・短大卒女子_産業計","千円","110.3","","","","","132.0","137.4","144.1","152.8","152.8","147.4","149.8","150.8","155.9","160.9","151.3","147.3","165.9","143.7","153.9","164.2","159.3","158.4","170.3","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_高専・短大卒女子_製造業","千円","113.1","","","","","133.7","145.5","153.7","152.4","152.4","146.5","156.3","157.8","162.7","160.1","149.7","155.9","165.9","167.2","170.3","163.7","154.9","167.3","177.3","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_高専・短大卒女子_卸売・小売業 ","千円","110.0","","","","","130.0","143.7","139.4","166.1","166.1","145.4","154.7","148.8","162.3","162.6","154.0","146.5","153.2","150.7","161.4","166.8","152.3","150.0","163.2","","1.0"
" Ｃ-23 産業、学歴別新規学卒者の初任給額_高専・短大卒女子_ｻ-ﾋﾞｽ業","千円","104.9","","","","","126.0","129.6","135.7","146.3","146.3","149.0","147.3","153.5","159.0","162.3","153.4","147.0","167.3","141.2","135.0","156.3","165.4","154.2","165.4","","1.0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_産 業 計_年　齢","歳","42.6","","","","","44.0","44.5","44.7","44.1","44.1","45.6","43.9","43.7","43.2","44.4","43.2","43.3","44.3","45.0","42.3","43.7","43.9","43.8","44.9","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_産 業 計_勤続年数","年","4.1","","","","","5.0","5.2","4.9","4.6","4.6","5.1","5.7","5.6","4.4","5.8","5.3","4.7","4.8","5.5","5.3","5.1","5.1","5.0","5.7","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_産 業 計_実労働日数","日","23.0","","","","","23.0","22.1","21.8","20.9","20.9","20.7","20.6","19.7","20.1","20.8","21.0","20.5","20.5","19.5","19.7","19.2","19.1","18.2","19.2","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_産 業 計_１日当り所定内実労働時間","時間","6.0","","","","","5.6","5.6","5.5","5.3","5.3","5.5","5.7","5.6","5.6","5.7","5.5","5.7","5.7","5.7","5.5","4.9","5.1","5.5","5.0","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_産 業 計_１時間当り所定内給与","円","562.0","","","","","653.0","691.0","752.0","801.0","801.0","799.0","815.0","834.0","851.0","870.0","832.0","835.0","834.0","882.0","834.0","835.0","882.0","862.0","904.0","",""
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_産 業 計_年間賞与その他特別給与","円","62400.0","","","","","68800.0","69000.0","75800.0","60900.0","60900.0","59800.0","82100.0","79400.0","59500.0","66600.0","67300.0","54200.0","52600.0","47300.0","35500.0","31800.0","39800.0","19100.0","21800.0","",""
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_産 業 計_労働者数","人","7990.0","","","","","12910.0","12490.0","16270.0","17800.0","17800.0","20120.0","17080.0","20030.0","21190.0","17880.0","17390.0","16470.0","18300.0","17930.0","26090.0","20210.0","26550.0","2855.0","2328.0","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_製 造 業_年　齢","歳","44.7","","","","","45.9","46.9","46.0","45.8","45.8","46.8","46.1","46.4","46.4","45.8","45.4","45.8","46.1","47.0","48.2","47.7","46.3","47.4","48.3","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_製 造 業_勤続年数","年","4.9","","","","","5.8","5.5","5.1","5.2","5.2","4.5","6.6","5.6","4.9","6.6","6.4","5.6","5.3","7.7","8.2","6.6","6.5","7.2","8.4","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_製 造 業_実労働日数","日","22.0","","","","","21.7","20.7","211.1","19.7","19.7","20.3","21.5","20.4","21.7","20.9","20.6","19.9","20.5","20.2","20.7","19.0","20.8","19.9","19.3","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_製 造 業_１日当り所定内実労働時間","時間","7.0","","","","","6.4","6.0","5.9","5.6","5.6","6.0","6.2","6.3","5.7","6.0","5.7","6.3","6.1","6.0","5.8","5.9","5.9","5.8","5.6","","1.0"
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_製 造 業_１時間当り所定内給与","円","552.0","","","","","595.0","649.0","752.0","798.0","798.0","725.0","781.0","762.0","786.0","796.0","803.0","778.0","775.0","816.0","847.0","889.0","790.0","833.0","834.0","",""
" Ｃ-24 産業、企業規模別女性パ－トタイム労働者の年齢、労働時間及び給与_製 造 業_年間賞与その他特別給与","円","75900.0","","","","","69000.0","79300.0","87900.0","80900.0","80900.0","59000.0","94400.0","91800.0","64800.0","108600.0","89300.0","68700.0","54100.0","71500.0","60300.0","57100.0","49400.0","63000.0","47500.0","",""
