"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_ゴルフ場利用税交付金","百万円","-","-","-","-","610.0","682.0","755.0","811.0","816.0","787.0","799.0","783.0","799.0","751.0","691.851","637.28","599.156","524.179","449.967","441.902","439.1","385.0","404.0","388.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_特別地方消費税交付金","百万円","-","-","-","-","-","-","126.0","276.0","275.0","274.0","254.0","260.0","534.0","494.0","414.407","92.709","0.279","0.269","0.231","0.14","…","…","…","…",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_自動車取得税交付金","百万円","-","-","-","-","2796.0","2965.0","3036.0","2772.0","2615.0","2903.0","2927.0","3201.0","3071.0","2326.0","2186.332","2174.281","2127.528","1865.752","1884.587","1959.479","1925.6","1870.5","1869.0","1857.0",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_歳出決算額","百万円","-","-","-","-","421995.0","461751.0","486066.0","525229.0","563582.0","582035.0","575199.0","586782.0","588347.0","611825.0","612854.3289999999","584314.5510000001","568269.92","544905.9530000001","555287.919","511512.896","503152.8","502431.0","495365.0","500487.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_人件費","百万円","-","-","-","-","134980.0","147898.0","153613.0","158512.0","160209.0","163687.0","167102.0","171452.0","177370.0","178548.0","179943.584","180218.336","178949.365","177460.071","172017.147","170910.427","168414.3","163531.0","163995.0","158953.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_物件費","百万円","-","-","-","-","9296.0","9932.0","10446.0","11118.0","12213.0","13314.0","13348.0","14136.0","14043.0","14198.0","14067.367","14019.451","13200.967","12450.901","12652.766","13259.209","12803.7","11808.0","12104.0","12258.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_維持補修費","百万円","-","-","-","-","2226.0","2703.0","3045.0","3360.0","3552.0","3805.0","4106.0","3537.0","3421.0","3849.0","3788.043","3517.092","3483.543","3411.668","3229.101","3202.39","3291.2","3471.0","3409.0","3521.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_扶助費","百万円","-","-","-","-","12022.0","12528.0","13269.0","14340.0","11085.0","11825.0","12541.0","13045.0","13518.0","13812.0","14285.289","14521.364","15690.465","15121.5","10611.828","10969.32","10905.9","8901.0","8837.0","9127.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_補助費等","百万円","-","-","-","-","31952.0","38643.0","41032.0","40843.0","42896.0","46362.0","46223.0","45997.0","47839.0","56486.0","56104.876","67179.674","67746.128","60167.495","62534.812","66488.023","69059.0","76558.0","77667.0","77151.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_普通建設事業費","百万円","-","-","-","-","128470.0","139178.0","151271.0","196381.0","209405.0","196466.0","205153.0","217460.0","210488.0","226118.0","196869.551","173397.04499999998","154972.931","134601.235","152010.606","120963.546","116370.6","110336.0","103156.0","100484.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_普通建設事業費_　補助事業費","百万円","-","-","-","-","71851.0","74120.0","76494.0","92781.0","106599.0","107422.0","105633.0","103454.0","94839.0","108766.0","107969.06","100942.188","89647.551","79978.554","68547.162","57388.851","52940.4","47684.0","46167.0","46294.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_普通建設事業費_　単独事業費","百万円","-","-","-","-","43618.0","50469.0","60219.0","83330.0","84002.0","74403.0","81796.0","98024.0","101745.0","97165.0","69761.049","55728.742","48344.856","40781.742","72352.624","50868.494","48901.4","48606.0","40502.0","38836.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_普通建設事業費_　国直轄事業負担金","百万円","-","-","-","-","11842.0","13054.0","13540.0","19200.0","17945.0","13882.0","17102.0","15335.0","13276.0","19620.0","18648.842","16182.992","16530.59","13405.057","10966.207","12490.01","14471.5","14031.0","16388.0","15243.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_普通建設事業費_　同級他団体事業負担金","百万円","-","-","-","-","217.0","217.0","-","-","-","-","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_普通建設事業費_　受託事業費","百万円","-","-","-","-","942.0","1318.0","1018.0","1070.0","859.0","758.0","622.0","646.0","628.0","566.0","490.6","543.123","449.934","435.882","144.613","216.191","－ ","15.0","99.0","112.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_災害復旧事業費","百万円","-","-","-","-","9124.0","9202.0","6016.0","3461.0","5776.0","5096.0","5754.0","2040.0","2896.0","5133.0","2689.866","1803.707","4536.494","2182.9","3683.657","4044.855","3068.8","2242.0","1403.0","730.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_失業対策費","百万円","-","-","-","-","212.0","121.0","128.0","45.0","37.0","42.0","46.0","111.0","3.0","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_公債費","百万円","-","-","-","-","30986.0","33563.0","35446.0","38879.0","64926.0","71572.0","48073.0","49460.0","55071.0","62364.0","71092.92","77596.978","78145.414","79891.642","78310.035","73707.545","71003.0","68696.0","72318.0","73260.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_積立金","百万円","-","-","-","-","26147.0","32105.0","32119.0","18680.0","17304.0","21034.0","24667.0","24507.0","19525.0","2830.0","25202.612","6373.834","9461.049","8079.282","7816.185","3778.431","4454.1","13024.0","2835.0","14179.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_投資及び出資金","百万円","-","-","-","-","763.0","1256.0","1561.0","2346.0","1443.0","1111.0","4656.0","546.0","707.0","2609.0","2435.536","1204.087","874.771","669.891","917.851","1576.41","521.0","213.0","53.0","85.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_貸付金","百万円","-","-","-","-","29207.0","27648.0","32193.0","30991.0","29603.0","36992.0","38250.0","39923.0","37797.0","40314.0","37363.212","37587.591","36333.894","45291.181","45629.493","39307.959","39327.2","42489.0","48434.0","49450.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_繰出金","百万円","-","-","-","-","6610.0","6975.0","5928.0","6273.0","5133.0","10729.0","5280.0","4568.0","5669.0","5566.0","9011.473","6895.392","4874.899","5578.187","5874.438","3304.781","3933.4","1162.0","1154.0","1290.0",""
"Ｏ-02 普通会計（県財政）_Ｃ．普通会計 性質別歳出_前年度繰上充当金","百万円","-","-","-","-","-","-","-","-","-","-","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｏ-03 税目別地方税（県税）収入額_総  額","百万円","-","-","-","-","92220.0","103389.0","104253.0","97605.0","94088.0","97023.0","92224.0","93200.0","95625.0","92870.0","91325.873","101028.16200000001","95131.26800000001","82229.335","80477.72","82322.209","82822.0","95211.0","103227.0","106714.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税","百万円","-","-","-","-","82210.0","93241.0","93698.0","87243.0","83204.0","83818.0","78815.0","79303.0","82577.0","80961.0","80312.614","90902.86100000002","84850.68900000001","72342.513","71237.947","72975.606","73327.0","85895.0","94362.0","98447.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_県民税：個人割","百万円","-","-","-","-","14213.0","15557.0","17275.0","18673.0","18461.0","15905.0","17324.0","17003.0","18647.0","15658.0","16345.627","15886.965","15394.013","14571.982","13798.66","13988.406","15299.0","16836.0","29293.0","29259.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_県民税：法人割","百万円","-","-","-","-","6804.0","6697.0","5828.0","5294.0","4778.0","4919.0","4763.0","5669.0","5643.0","4748.0","4608.187","4587.796","4339.995","4168.922","4511.264","4741.512","4590.0","5822.0","5215.0","5872.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_県民税：利子割","百万円","-","-","-","-","6030.0","13297.0","13763.0","9237.0","10286.0","13327.0","8670.0","4639.0","3896.0","2841.0","3239.632","15962.807","12309.893","3835.349","2465.907","2507.603","1531.0","1238.0","1542.0","1439.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_事業税：個人分","百万円","-","-","-","-","1256.0","1553.0","1804.0","1866.0","1719.0","1787.0","1939.0","1938.0","2143.0","2004.0","1765.177","1621.333","1488.316","1395.645","1263.181","1192.297","1141.0","1110.0","1159.0","1058.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_事業税：法人分","百万円","-","-","-","-","35694.0","36187.0","35042.0","30911.0","26383.0","25910.0","23264.0","26822.0","26054.0","20900.0","19922.194","19680.184","19057.092","17414.362","19531.515","20414.45","19246.0","27910.0","25242.0","29690.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_地方消費税：譲渡割","百万円","-","-","-","-","-","-","-","-","-","-","-","-","2604.0","10458.0","9629.214","9369.746","8898.725","8580.952","8241.866","8242.875","8576.0","9287.0","9177.0","8643.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_地方消費税：貨物割","百万円","-","-","-","-","-","-","-","-","-","-","-","-","1536.0","2726.0","2227.614","2816.402","2989.945","2514.296","2690.045","3122.436","4031.0","4872.0","4645.0","4752.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_不動産取得税","百万円","-","-","-","-","4140.0","4395.0","3907.0","4577.0","4455.0","4362.0","4711.0","4601.0","4190.0","3976.0","4728.915","3914.664","3552.608","3318.137","2613.905","2962.916","2943.0","3157.0","2541.0","2648.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_県たばこ税","百万円","-","-","-","-","2727.0","3078.0","3096.0","3113.0","3155.0","3187.0","3218.0","3224.0","2094.0","1960.0","2334.555","2362.483","2301.875","2229.925","2255.154","2282.718","2210.0","2217.0","2192.0","2068.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_ゴルフ場利用税","百万円","-","-","-","-","804.0","983.0","1092.0","1176.0","1156.0","1108.0","1144.0","1125.0","1150.0","1068.0","986.786","902.974","855.814","776.412","632.544","617.228","601.0","558.0","564.0","556.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_特別地方消費税","百万円","-","-","-","-","1219.0","1585.0","1442.0","1403.0","1383.0","1334.0","1298.0","1284.0","1174.0","953.0","804.283","64.386","0.452","－ ","－ ","－ ","－ ","－ ","－ ","－ ",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_自動車税","百万円","-","-","-","-","9283.0","9869.0","10408.0","10953.0","11391.0","11941.0","12449.0","12964.0","13412.0","13636.0","13687.429","13700.186","13630.803","13505.855","13203.533","12902.767","13158.0","12888.0","12792.0","12461.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_鉱区税","百万円","-","-","-","-","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.278","0.259","0.32","0.398","0.435","0.398","0.0","0.0","0.0","0.0",""
"Ｏ-03 税目別地方税（県税）収入額_普通税_狩猟者登録税","百万円","-","-","-","-","41.0","40.0","40.0","39.0","38.0","37.0","36.0","35.0","34.0","32.0","32.723","32.676","30.838","30.278","29.938","－ ","－ ","－ ","－ ","－ ",""
"Ｏ-03 税目別地方税（県税）収入額_目的税","百万円","-","-","-","-","9189.0","10133.0","10553.0","10359.0","10882.0","13205.0","13407.0","13896.0","13047.0","11909.0","11013.259","10124.598","10280.563","9886.002999999999","9239.502","9346.103000000001","9494.0","9316.0","8865.0","8266.0",""
"Ｏ-03 税目別地方税（県税）収入額_目的税_自動車取得税","百万円","-","-","-","-","4124.0","4430.0","4558.0","4289.0","4008.0","4321.0","4424.0","4864.0","4189.0","3686.0","3335.563","3310.319","3086.673","2826.497","2886.312","2888.388","2867.0","2860.0","2817.0","2772.0",""
"Ｏ-03 税目別地方税（県税）収入額_目的税_軽油引取税","百万円","-","-","-","-","5034.0","5672.0","5965.0","6041.0","6845.0","8856.0","8957.0","9006.0","8832.0","8199.0","7652.966","6789.568","7170.299","7035.983","6329.53","6405.042","6572.0","6401.0","6001.0","5450.0",""
"Ｏ-03 税目別地方税（県税）収入額_目的税_狩猟税","百万円","-","-","-","-","","","","","","","","","","","－ ","－ ","－ ","－ ","－ ","52.673","54.0","55.0","47.0","44.0",""
"Ｏ-03 税目別地方税（県税）収入額_目的税_入猟税","百万円","-","-","-","-","31.0","31.0","30.0","29.0","28.0","28.0","26.0","26.0","26.0","25.0","24.73","24.711","23.591","23.523","23.66","－ ","－ ","－ ","－ ","－ ",""
"Ｏ-03 税目別地方税（県税）収入額_旧法による税収入","百万円","-","-","-","-","821.0","15.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","0.0","－ ","0.703","0.016","0.819","0.271","0.5","1.0","0.0","0.0","0.0",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｏ-04 公営企業会計損益計算書（県財政）_電気事業","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｏ-04 公営企業会計損益計算書（県財政）_電気事業_営業収益（電力料）","百万円","-","-","-","-","-","-","-","-","1529.0","1444.0","1453.0","1392.0","1525.0","1517.0","1434.383","1438.899","1319.643","1332.964","1374.473337","1394.497606","－ ","－ ","－ ","-",""
"Ｏ-04 公営企業会計損益計算書（県財政）_電気事業_営業外収益","百万円","-","-","-","-","-","-","-","-","79.0","61.0","43.0","19.0","19.0","22.0","14.378","39.165","3.722","2.159","1.21908","1.583719","－ ","－ ","－ ","-",""
"Ｏ-04 公営企業会計損益計算書（県財政）_電気事業_営業費用","百万円","-","-","-","-","-","-","-","-","1019.0","1049.0","980.0","979.0","1056.0","1035.0","1033.002","1047.798","996.877","981.778","1009.630236","941.194258","－ ","－ ","－ ","-",""
"Ｏ-04 公営企業会計損益計算書（県財政）_電気事業_営業外費用","百万円","-","-","-","-","-","-","-","-","449.0","433.0","419.0","401.0","390.0","374.0","358.949","336.033","315.433","293.079","270.926558","247.413778","－ ","－ ","－ ","-",""
"Ｏ-04 公営企業会計損益計算書（県財政）_工業用水道事業","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｏ-04 公営企業会計損益計算書（県財政）_工業用水道事業_営業収益（給水収益等）","百万円","-","-","-","-","-","-","-","-","931.0","931.0","926.0","930.0","929.0","890.0","909.94","861.948","914.88","883.175","851.23867","706.931182","704.0","697.0","698.0","693.0",""
"Ｏ-04 公営企業会計損益計算書（県財政）_工業用水道事業_営業外収益","百万円","-","-","-","-","-","-","-","-","95.0","83.0","54.0","44.0","44.0","48.0","39.617","35.156","18.907","4.182","4.539355","2.988083","59.0","101.0","33.0","34.0",""
"Ｏ-04 公営企業会計損益計算書（県財政）_工業用水道事業_営業費用","百万円","-","-","-","-","-","-","-","-","769.0","770.0","763.0","764.0","747.0","695.0","727.927","738.86","741.448","700.326","684.813919","547.002528","561.0","561.0","554.0","533.0",""
"Ｏ-04 公営企業会計損益計算書（県財政）_工業用水道事業_営業外費用","百万円","-","-","-","-","-","-","-","-","82.0","76.0","81.0","75.0","71.0","67.0","58.584","58.796","56.557","57.253","53.182605","48.250684","86.0","104.0","7.0","0.0",""
"Ｏ-04 公営企業会計損益計算書（県財政）_土地造成事業","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｏ-04 公営企業会計損益計算書（県財政）_土地造成事業_営業収益（土地売却収益）","百万円","-","-","-","-","-","-","-","-","1398.0","30404.0","3524.0","3497.0","3410.0","730.0","393.404","2048.617","464.546","844.397","291.569706","269.334763","494.0","1018.0","666.0","411.0",""
"Ｏ-04 公営企業会計損益計算書（県財政）_土地造成事業_営業外収益","百万円","-","-","-","-","-","-","-","-","46.0","40.0","538.0","7.0","7.0","3.0","5.747","19.297","11.615","32.013","22.957291","35.893319","51.0","36.0","56.0","44.0",""
"Ｏ-04 公営企業会計損益計算書（県財政）_土地造成事業_営業費用","百万円","-","-","-","-","-","-","-","-","767.0","29618.0","3883.0","3074.0","3041.0","644.0","187.149","2324.374","613.139","465.812","332.341619","479.891368","827.0","1521.0","1695.0","677.0",""
"Ｏ-04 公営企業会計損益計算書（県財政）_土地造成事業_営業外費用","百万円","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.062","－ ","－ ","353.764","319.440853","333.973646","299.0","268.0","259.0","209.0",""
"Ｏ-04 公営企業会計損益計算書（県財政）_駐車場事業","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｏ-04 公営企業会計損益計算書（県財政）_駐車場事業_営業収益（駐車場収益）","百万円","-","-","-","-","-","-","-","-","-","-","-","1210.0","83.0","82.0","80.464","69.222","72.08","50.43","36.387123","28.589303","－ ","－ ","－ ","-",""
"Ｏ-04 公営企業会計損益計算書（県財政）_駐車場事業_営業外収益","百万円","-","-","-","-","-","-","-","-","-","0.0","1.0","9.0","19.0","20.0","19.462","18.832","17.867","16.835","15.727188","14.753569","－ ","－ ","－ ","-",""
"Ｏ-04 公営企業会計損益計算書（県財政）_駐車場事業_営業費用","百万円","-","-","-","-","-","-","-","-","-","-","-","1208.0","138.0","138.0","140.313","137.08","133.01","131.599","111.150487","112.610755","－ ","－ ","－ ","-",""
"Ｏ-04 公営企業会計損益計算書（県財政）_駐車場事業_営業外費用","百万円","-","-","-","-","-","-","-","-","-","-","-","15.0","32.0","32.0","30.952","29.64","28.201","26.708","25.186056","23.666744","－ ","－ ","－ ","-",""
"Ｏ-04 公営企業会計損益計算書（県財政）_観光ﾚｸﾘｴ-ｼｮﾝ事業","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｏ-04 公営企業会計損益計算書（県財政）_観光ﾚｸﾘｴ-ｼｮﾝ事業_営業収益","百万円","-","-","-","-","-","-","-","-","-","-","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","-",""
"Ｏ-04 公営企業会計損益計算書（県財政）_観光ﾚｸﾘｴ-ｼｮﾝ事業_営業外収益","百万円","-","-","-","-","-","-","-","-","-","-","-","0.0","0.0","0.0","0.329","0.788","0.196","－ ","－ ","－ ","－ ","－ ","－ ","-",""
"Ｏ-04 公営企業会計損益計算書（県財政）_観光ﾚｸﾘｴ-ｼｮﾝ事業_営業費用","百万円","-","-","-","-","-","-","-","-","-","-","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","-",""
"Ｏ-04 公営企業会計損益計算書（県財政）_観光ﾚｸﾘｴ-ｼｮﾝ事業_営業外費用","百万円","-","-","-","-","-","-","-","-","-","-","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","-",""
"Ｏ-04 公営企業会計損益計算書（県財政）_県立こころの医療センター事業","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｏ-04 公営企業会計損益計算書（県財政）_県立こころの医療センター事業_営業収益（医業収益）","百万円","-","-","-","-","-","-","-","-","1258.0","1269.0","1347.0","1351.0","1325.0","1295.0","1247.129","1264.817","1374.682","1496.109","1535.857321","1470.492318","1333.0","1416.0","1483.0","1536.0",""
"Ｏ-04 公営企業会計損益計算書（県財政）_県立こころの医療センター事業_営業外収益（医業外収益）","百万円","-","-","-","-","-","-","-","-","549.0","574.0","545.0","586.0","629.0","658.0","670.018","728.021","800.415","702.29","660.271551","619.242485","627.0","616.0","541.0","497.0",""
"Ｏ-04 公営企業会計損益計算書（県財政）_県立こころの医療センター事業_営業費用（医業費用）","百万円","-","-","-","-","-","-","-","-","1793.0","1833.0","1884.0","1930.0","1949.0","1949.0","1910.554","1991.071","2221.177","2225.419","2234.516951","2207.748369","2150.0","2182.0","2182.0","2183.0",""
"Ｏ-04 公営企業会計損益計算書（県財政）_県立こころの医療センター事業_営業外費用（医業外費用）","百万円","-","-","-","-","-","-","-","-","14.0","10.0","8.0","7.0","5.0","4.0","6.593","1.767","70.513","95.065","114.712105","115.489704","115.0","118.0","116.0","111.0",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｏ-05 目的別県債の年度末現在高_  地方債現在高合計(県債)","百万円","-","-","-","-","265799.0","292647.0","326293.0","374676.0","416568.0","443565.0","506287.0","572221.0","648378.0","731087.0","757893.0","759712.0","759594.0","768035.0","785669.0","790064.0","799863.0","819855.0","842336.0","853934.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高","百万円","-","-","-","-","243028.0","268487.0","297266.0","345074.0","376604.0","401282.0","460066.0","519036.0","571699.0","630065.0","654694.0","655607.0","658387.0","666919.0","686435.0","698415.0","712931.0","780216.0","803319.0","816530.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_一般公共事業債","百万円","-","-","-","-","26068.0","26387.0","26722.0","32289.0","43993.0","62006.0","96940.0","128611.0","153921.0","186178.0","219202.0","244950.0","267450.0","281787.0","286734.0","289073.0","291376.0","292028.0","292752.0","290670.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_一般単独事業債","百万円","-","-","-","-","64250.0","76500.0","87556.0","116121.0","149139.0","185341.0","214318.0","246900.0","272258.0","296263.0","295613.0","281074.0","262163.0","239425.0","223866.0","215884.0","209117.0","211079.0","209489.0","204654.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_公営住宅建設事業債","百万円","-","-","-","-","8391.0","8244.0","7888.0","7495.0","8041.0","8354.0","8037.0","8004.0","8417.0","9578.0","9695.0","9531.0","9190.0","9117.0","8937.0","8640.0","8232.0","7893.0","7708.0","7419.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_学校教育施設等整備事業債","百万円","-","-","-","-","1010.0","1154.0","1137.0","1112.0","1079.0","1036.0","1087.0","1040.0","992.0","1083.0","1016.0","948.0","881.0","798.0","707.0","699.0","675.0","934.0","2023.0","2999.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_公共用地先行取得等事業債","百万円","-","-","-","-","9879.0","9111.0","13987.0","24270.0","18174.0","12228.0","6246.0","4846.0","6340.0","7370.0","6789.0","6454.0","3931.0","3398.0","2620.0","4337.0","9684.0","9861.0","8024.0","7268.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_災害復旧事業債","百万円","-","-","-","-","8569.0","10037.0","10443.0","10414.0","10408.0","10643.0","10751.0","9770.0","9380.0","8992.0","7825.0","6688.0","6632.0","6104.0","5825.0","5906.0","5982.0","5634.0","5156.0","4349.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_首都圏等建設事業債","百万円","-","-","-","-","9189.0","8792.0","8468.0","7928.0","8944.0","9323.0","10092.0","9259.0","8225.0","7109.0","5801.0","4451.0","3369.0","2419.0","1585.0","1038.0","628.0","448.0","336.0","184.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_厚生福祉施設整備事業債","百万円","-","-","-","-","1549.0","1786.0","1689.0","1587.0","1484.0","1364.0","1238.0","1116.0","985.0","850.0","710.0","608.0","495.0","428.0","366.0","317.0","267.0","211.0","167.0","69.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_社会福祉施設整備事業債","百万円","-","-","-","-","","","","","","","","","","","","","","","－ ","281.0","725.0","1931.0","1065.0","1252.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_一般補助施設整備等事業債","","","","","","","","","","","","","","","","","","","","－ ","－ ","－ ","795.0","2045.0","3042.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_施設整備事業債（一般財源化分）","","","","","","","","","","","","","","","","","","","","－ ","－ ","－ ","－ ","163.0","224.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_地域財政特例対策債","百万円","-","-","-","-","1401.0","1200.0","974.0","790.0","605.0","501.0","469.0","434.0","398.0","360.0","320.0","277.0","232.0","185.0","135.0","46.0","26.0","2.0","1.0","0.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_国予算･政府関係機関貸付債","百万円","-","-","-","-","11305.0","11385.0","11594.0","11783.0","13337.0","13519.0","13748.0","14291.0","16164.0","17675.0","17345.0","16428.0","15838.0","15067.0","14740.0","14337.0","13712.0","12402.0","17662.0","17428.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_財源対策債","百万円","-","-","-","-","","","","","12343.0","10707.0","9661.0","9044.0","12010.0","13279.0","14523.0","14926.0","14530.0","13977.0","13084.0","11519.0","11631.0","11012.0","10310.0","10166.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_減収補填債(1982,86,98年度分)","百万円","-","-","-","-","-","-","-","-","5162.0","5162.0","7561.0","7561.0","6824.0","8298.0","7218.0","6138.0","5058.0","3845.0","2832.0","2427.0","3258.0","3311.0","3167.0","3022.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_臨時財政特例債","百万円","-","-","-","-","27609.0","35203.0","41324.0","49026.0","50861.0","50337.0","48737.0","46253.0","43344.0","40295.0","37102.0","33731.0","30181.0","26442.0","22378.0","18273.0","13263.0","8627.0","5464.0","2786.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_公共事業等臨時特例債","百万円","-","-","-","-","-","-","-","-","8314.0","8624.0","8624.0","8624.0","7711.0","6756.0","5755.0","4707.0","3610.0","2462.0","－ ","－ ","－ ","－ ","-","-",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_減税補填債","百万円","-","-","-","-","-","-","-","-","-","3172.0","5417.0","8013.0","8012.0","10988.0","11717.0","11717.0","11717.0","12542.0","14272.0","16115.0","17125.0","17543.0","17037.0","15828.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_臨時税収補填債","百万円","-","-","-","-","-","-","-","-","-","-","-","-","3400.0","3400.0","3400.0","3298.0","3094.0","2890.0","2686.0","2482.0","2278.0","2074.0","1972.0","1972.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_臨時財政対策債","百万円","-","-","-","-","-","-","-","-","","","","","","","－ ","－ ","10338.0","31984.0","71968.0","100515.0","121851.0","138419.0","151706.0","167361.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_調整債(1985～88年度分)","百万円","-","-","-","-","25386.0","24938.0","24389.0","21214.0","19426.0","17604.0","15746.0","13852.0","11917.0","10213.0","9314.0","8368.0","7375.0","6332.0","5236.0","3619.0","1975.0","1321.0","-","-",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_行政改革推進債","","","","","","","","","","","","","","","","","","","","－ ","－ ","－ ","－ ","2630.0","4010.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_退職手当債","","","","","","","","","","","","","","","","","","","","－ ","－ ","－ ","7990.0","19158.0","28158.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_その他","百万円","-","-","-","-","1278.0","1329.0","1234.0","1279.0","1322.0","1361.0","1394.0","1418.0","1401.0","1378.0","1349.0","1313.0","1275.0","1235.0","1195.0","1158.0","1126.0","46701.0","45282.0","43670.0",""
"Ｏ-05 目的別県債の年度末現在高_普通会計債現在高_特定資金公共投資事業債","百万円","-","-","-","-","19912.0","29802.0","41346.0","44493.0","23972.0","-","-","-","-","-","－ ","－ ","1028.0","6482.0","7269.0","1749.0","－ ","－ ","-","-",""
