"Ｓ-04 主な社会福祉施設_Ｄ．保護施設( 3月末日現在)_在所者_女","人","-","-","-","-","-","4341.0","3056.0","3351.0","3460.0","3493.0","3777.0","3949.0","4106.0","4325.0","4420.0","4612.0","4711.0","4863.0","5155.0","5311.0","5545.0","5751.0","5823.0","5945.0","6164.0","6689.0"
"","人","-","-","-","-","-","-","803.0","957.0","1145.0","848.0","963.0","859.0","893.0","937.0","927.0","973.0","974.0","998.0","1074.0","1089.0","1155.0","1238.0","1228.0","1272.0","1298.0","1387.0"
"Ｓ-05 身体障害者手帳交付状況_総数","人","-","-","-","-","-","-","2253.0","2394.0","2315.0","2645.0","2814.0","3090.0","3213.0","3388.0","3493.0","3639.0","3737.0","3865.0","4081.0","4222.0","4390.0","4513.0","4595.0","4673.0","4866.0","5302.0"
"Ｓ-05 身体障害者手帳交付状況_１級","","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-05 身体障害者手帳交付状況_２級","","-","-","-","-","-","386.0","385.0","385.0","385.0","372.0","382.0","419.0","433.0","419.0","419.0","428.0","424.0","408.0","418.0","416.0","412.0","577.0","366.0","397.0","394.0","381.0"
"Ｓ-05 身体障害者手帳交付状況_３級","","-","-","-","-","-","-","-","-","0.0","0.0","0.0","0.0","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-05 身体障害者手帳交付状況_４級","","-","-","-","-","-","4.0","3.0","3.0","4.0","4.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0"
"Ｓ-05 身体障害者手帳交付状況_５級","","-","-","-","-","-","309.0","308.0","308.0","307.0","294.0","310.0","344.0","361.0","347.0","344.0","348.0","345.0","329.0","342.0","340.0","333.0","462.0","315.0","317.0","312.0","296.0"
"Ｓ-05 身体障害者手帳交付状況_６級","","-","-","-","-","-","57.0","71.0","60.0","58.0","57.0","59.0","61.0","59.0","59.0","61.0","67.0","67.0","67.0","68.0","68.0","70.0","105.0","76.0","74.0","76.0","78.0"
"","","-","-","-","-","-","16.0","3.0","14.0","16.0","17.0","10.0","11.0","10.0","10.0","11.0","10.0","9.0","9.0","5.0","5.0","6.0","7.0","2.0","3.0","3.0","4.0"
"","人","-","-","-","-","-","23270.0","23095.0","23440.0","23440.0","23551.0","23581.0","25281.0","25371.0","25136.0","25281.0","25176.0","25159.0","24234.0","24352.0","23180.0","24972.0","25197.0","24395.0","25231.0","24115.0","24733.0"
"Ｓ-06 政府管掌健康保険_Ａ．適用状況（一般被保険者）_事業所数","人","-","-","-","-","-","14284.0","20233.0","-","20025.0","19050.0","19325.0","20015.0","19746.0","19292.0","20015.0","18197.0","19136.0","19612.0","19643.0","20012.0","18992.0","18424.0","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ａ．適用状況（一般被保険者）__強制適用","人","-","-","-","-","-","7328.0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","･･･","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ａ．適用状況（一般被保険者）__任意包括適用","人","-","-","-","-","-","6956.0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","･･･","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ａ．適用状況（一般被保険者）_被保険者総数","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-06 政府管掌健康保険_Ａ．適用状況（一般被保険者）__男","","-","-","-","-","-","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0"
"Ｓ-06 政府管掌健康保険_Ａ．適用状況（一般被保険者）__女","","-","-","-","-","-","-","-","-","0.0","0.0","0.0","0.0","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-06 政府管掌健康保険_Ａ．適用状況（一般被保険者）_平均標準報酬月額____男","","-","-","-","-","-","-","-","-","0.0","0.0","0.0","0.0","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-06 政府管掌健康保険_Ａ．適用状況（一般被保険者）_____女","","-","-","-","-","-","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","－ ","－ ","－ ","－ "
"","","-","-","-","-","-","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","4.0","4.0","4.0","4.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者","","-","-","-","-","-","-","-","-","0.0","0.0","0.0","0.0","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_現金給付総数_ 件数","人","-","-","-","-","-","600.0","250.0","250.0","250.0","250.0","250.0","589.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","634.0","614.0","614.0","614.0","634.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_現金給付総数_ 金額","人","-","-","-","-","-","525.0","249.0","244.0","244.0","239.0","243.0","233.0","246.0","241.0","239.0","237.0","238.0","238.0","234.0","235.0","234.0","237.0","230.0","237.0","236.0","257.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_療養費_ 件数","人","-","-","-","-","-","267.0","136.0","131.0","131.0","127.0","130.0","125.0","135.0","132.0","132.0","133.0","134.0","135.0","136.0","140.0","141.0","146.0","141.0","143.0","143.0","160.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_療養費_ 金額","人","-","-","-","-","-","258.0","113.0","113.0","113.0","112.0","113.0","108.0","111.0","109.0","107.0","104.0","104.0","103.0","98.0","95.0","93.0","91.0","89.0","94.0","93.0","97.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_高額療養費_ 件数","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_高額療養費_ 金額","","-","-","37740.0","38826.0","39980.0","41444.0","42360.0","43323.0","42614.0","43406.0","44326.0","45504.0","46340.0","48228.0","50041.0","51939.0","53952.0","55656.0","47844.0","50045.0","51708.0","53075.0","54175.0","55003.0","56077.0","57309.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_看護費_ 件数","","-","-","6181.0","6655.0","7026.0","7519.0","7927.0","8259.0","8261.0","8558.0","8869.0","10254.0","10629.0","11610.0","12190.0","12852.0","13501.0","13984.0","12365.0","13113.0","13788.0","14298.0","14740.0","14966.0","15377.0","15782.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_看護費_ 金額","","-","-","8267.0","8480.0","8769.0","9024.0","9173.0","9308.0","9143.0","9333.0","9418.0","9290.0","9390.0","9536.0","9907.0","10291.0","10598.0","10833.0","9228.0","9563.0","9760.0","9900.0","9962.0","9880.0","10103.0","9747.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_入院時食事療養費_ 件数","","-","-","6774.0","6915.0","7054.0","7219.0","7342.0","7534.0","7410.0","7533.0","7642.0","7398.0","7458.0","7814.0","8123.0","8461.0","8823.0","9129.0","7977.0","8405.0","8709.0","8932.0","9189.0","9407.0","9341.0","9668.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_入院時食事療養費_ 金額","","-","-","7256.0","7505.0","7759.0","8081.0","8349.0","8628.0","8459.0","8647.0","8934.0","9333.0","9604.0","9965.0","10334.0","10759.0","11225.0","11680.0","9923.0","10507.0","10927.0","11322.0","11622.0","12067.0","12526.0","13618.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_移送費_ 件数","","-","-","5318.0","5285.0","5355.0","5455.0","5451.0","5481.0","5297.0","5250.0","5281.0","5061.0","5008.0","4940.0","4996.0","4969.0","5069.0","5159.0","4181.0","4174.0","4148.0","4162.0","4115.0","4053.0","4042.0","3852.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_移送費_ 金額","","-","-","3944.0","3986.0","4017.0","4146.0","4118.0","4113.0","4044.0","4085.0","4182.0","4168.0","4251.0","4363.0","4491.0","4607.0","4736.0","4871.0","4170.0","4283.0","4376.0","4461.0","4547.0","4630.0","4688.0","4642.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_傷病手当金_ 件数","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_傷病手当金_ 金額","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_埋葬料_ 件数","件","8457.0","-","-","-","-","10934.0","11600.0","12204.0","12604.0","12965.0","13311.0","13556.0","13817.0","13823.0","13858.0","13785.0","13586.0","13387.0","13117.0","13125.0","13110.0","13159.0","13234.0","13298.0","13344.0","13414.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_埋葬料_ 金額","件","5687.0","-","-","-","-","9553.0","10109.0","10505.0","10750.0","11052.0","11306.0","11473.0","11681.0","11723.0","11800.0","11805.0","11686.0","11558.0","11361.0","11402.0","11417.0","11789.0","11858.0","11911.0","11945.0","12035.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_分娩費_ 件数","件","2770.0","-","-","-","-","1381.0","1491.0","1699.0","1854.0","1913.0","2005.0","2083.0","2136.0","2100.0","2058.0","1980.0","1900.0","1829.0","1756.0","1723.0","1693.0","1370.0","1376.0","1387.0","1399.0","1379.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_分娩費_ 金額","人","122191.0","-","-","-","-","141296.0","146206.0","151201.0","153987.0","157210.0","160034.0","162118.0","161551.0","159147.0","157547.0","155407.0","151965.0","148914.0","147725.0","148249.0","148213.0","150129.0","152322.0","150023.0","151542.0","155309.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_出産手当金_ 件数","人","80468.0","-","-","-","-","91696.0","94488.0","97747.0","99786.0","101661.0","103093.0","104166.0","103986.0","102512.0","101446.0","99651.0","97327.0","95028.0","93733.0","93813.0","93341.0","93869.0","94678.0","92854.0","93657.0","94661.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_出産手当金_ 金額","人","41723.0","-","-","-","-","49600.0","51718.0","53454.0","54201.0","55549.0","56941.0","57952.0","57565.0","56635.0","56101.0","55756.0","54638.0","53886.0","53992.0","54436.0","54872.0","56260.0","57644.0","57169.0","57885.0","60648.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_育児手当金_ 件数","円","241374.0","-","-","-","-","279655.0","293648.0","315449.0","319085.0","319085.0","321793.0","325787.0","330105.0","328550.0","325383.0","324062.0","320669.0","316234.0","313162.0","312332.0","311429.0","308733.0","310817.0","311028.0","302167.0","302004.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_育児手当金_ 金額","円","141723.0","-","-","-","-","167849.0","177175.0","192011.0","196745.0","196745.0","199639.0","202843.0","206418.0","208075.0","209215.0","209635.0","210450.0","210001.0","208600.0","209348.0","209753.0","208440.0","209211.0","210634.0","209545.0","210109.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_出産育児一時金_ 件数","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被保険者_出産育児一時金_ 金額","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","件","71123.0","-","-","-","-","89733.0","88219.0","92840.0","96449.0","67643.0","99946.0","100474.0","100211.0","99465.0","98877.0","99195.0","98984.0","95772.0","94500.0","100326.0","102302.0","111140.0","119413.0","121944.0","128366.0","138272.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者_現金給付総数_ 件数","百万円","2415.0","-","-","-","-","2537.0","2533.0","2724.0","2813.0","2900.0","3054.0","3124.0","3088.0","3280.0","3300.0","3356.089472","3118.988588","2769.6543589999997","2723.6090000000004","2815.0","2885.0","2956.0","2936.0","2674.0","2742.011","2798.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者__ 金額","件","51329.0","-","-","-","-","72966.0","72158.0","76499.0","80086.0","82230.0","84682.0","84708.0","84899.0","82108.0","81716.0","82243.0","83147.0","82085.0","81106.0","86711.0","88516.0","96650.0","105088.0","110493.0","117258.0","126443.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者_療養費_ 件数","百万円","391.0","-","-","-","-","550.0","523.0","560.0","599.0","616.0","626.0","636.0","620.0","563.0","562.0","565.645371","582.0","563.131728","482.411","503.0","497.0","541.0","585.0","608.0","626.0","631.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者__ 金額","件","963.0","-","-","-","-","1115.0","981.0","1341.0","1292.0","1281.0","1373.0","1648.0","2554.0","4497.0","4857.0","4559.0","4742.0","3984.0","4308.0","4639.0","4651.0","5297.0","5239.0","2851.0","1897.0","2197.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者_高額療養費_ 件数","百万円","43.0","-","-","-","-","47.0","45.0","67.0","60.0","68.0","72.0","90.0","173.0","371.0","427.0","416.946593","433.0","341.842965","469.068","575.0","583.6","635.0","491.0","236.0","163.0","148.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者__ 金額","件","30.0","-","-","-","-","55.0","51.0","70.0","45.0","53.0","22.0","3.0","1.0","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者_看護費_ 件数","百万円","3.0","-","-","-","-","5.0","5.0","7.0","5.0","5.0","2.0","0.0","0.0","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者__ 金額","件","－ ","-","-","-","-","－ ","-","-","-","-","6.0","1.0","4.0","1.0","1.0","2.0","1.0","－ ","－ ","－ ","－ ","－ ","－ ","5.0","6.0","12.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者_入院時食事療養費_ 件数","百万円","－ ","-","-","-","-","－ ","-","-","-","-","0.0","0.0","0.0","0.0","0.0","0.00946","0.00946","－ ","－ ","－ ","－ ","－ ","－ ","0.0","0.0","0.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者__ 金額","件","－ ","-","-","-","-","2.0","2.0","-","2.0","-","-","2.0","-","1.0","-","1.0","－ ","－ ","1.0","1.0","－ ","－ ","－ ","－ ","－ ","2.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者_移送費_ 件数","百万円","－ ","-","-","-","-","0.0","0.0","-","0.0","-","-","0.0","-","0.0","-","0.0","－ ","－ ","0.013","0.0","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者__ 金額","件","16043.0","-","-","-","-","12871.0","12353.0","12212.0","12287.0","11843.0","11764.0","12029.0","10617.0","10584.0","9996.0","10063.0","8783.0","7537.0","7004.0","6873.0","6983.0","7026.0","7168.0","7018.0","7530.0","7756.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者_傷病手当金_ 件数","百万円","1608.0","-","-","-","-","1498.0","1514.0","1586.0","1630.0","1640.0","1703.0","1744.0","1619.0","1601.0","1551.0","1613.43098","1331.571478","1137.362024","1088.201","1047.0","1100.0","1079.0","1251.0","1283.0","1338.0","1327.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者__ 金額","件","345.0","-","-","-","-","340.0","400.0","378.0","392.0","388.0","375.0","396.0","440.0","430.0","423.0","401.0","406.0","379.0","317.0","364.0","373.0","308.0","306.0","190.0","190.0","221.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者_埋葬料_ 件数","百万円","77.0","-","-","-","-","89.0","105.0","107.0","112.0","120.0","120.0","124.0","137.0","138.0","137.0","122.681","130.03265","115.657355","85.702","106.0","103.8","60.0","16.0","10.0","10.0","11.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者__ 金額","件","856.0","-","-","-","-","846.0","780.0","819.0","824.0","550.0","3.0","-","-","-","-","－ ","･･･","･･･","･･･","･･･","･･･","･･･","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者_分娩費_ 件数","百万円","167.0","-","-","-","-","170.0","157.0","193.0","198.0","133.0","1.0","-","-","-","-","－ ","･･･","･･･","･･･","･･･","･･･","･･･","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者__ 金額","件","715.0","-","-","-","-","708.0","725.0","714.0","712.0","761.0","808.0","839.0","839.0","907.0","952.0","999.0","941.0","893.0","903.0","873.0","913.0","897.0","734.0","596.0","657.0","752.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者_出産手当金_ 件数","百万円","124.0","-","-","-","-","176.0","182.0","203.0","208.0","236.0","256.0","275.0","281.0","325.0","342.0","359.276068","353.175","343.460287","339.914","324.0","340.5","337.0","303.0","254.0","278.0","308.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者__ 金額","件","842.0","-","-","-","-","830.0","769.0","807.0","809.0","537.0","2.0","-","-","-","-","－ ","･･･","･･･","･･･","･･･","･･･","･･･","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者_育児手当金_ 件数","百万円","2.0","-","-","-","-","2.0","2.0","2.0","2.0","1.0","0.0","-","-","-","-","－ ","･･･","･･･","･･･","･･･","･･･","･･･","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者__ 金額","件","－ ","-","-","-","-","－ ","－ ","－ ","-","275.0","911.0","848.0","857.0","937.0","932.0","927.0","964.0","894.0","861.0","865.0","866.0","962.0","878.0","791.0","828.0","889.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者_出産育児一時金_ 件数","百万円","－ ","-","-","-","-","－ ","－ ","－ ","-","83.0","273.0","254.0","257.0","281.0","280.0","278.1","289.2","268.2","258.3","260.0","259.8","304.0","291.0","283.0","327.0","373.0"
"Ｓ-06 政府管掌健康保険_Ｂ．現金給付の決定状況（一般被保険者）_被扶養者__ 金額","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","件","40865.0","-","-","-","-","53339.0","51909.0","53267.0","54752.0","54753.0","53955.0","54334.0","53733.0","53888.0","53479.0","54359.0","55786.0","55387.0","57312.0","61924.0","63659.0","67510.0","73084.0","72086.0","73479.0","76202.0"
"","百万円","933.0","-","-","-","-","1081.2","1075.0","1194.0","1249.0","1362.0","1498.0","1589.0","1510.0","1554.0","1509.0","1507.9521140000002","1489.0","1397.692665","1463.89","1551.0","1540.0","1579.0","1658.0","1491.001","1397.009","1459.0"
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被保険者_現物給付総数_件数","件","32175.0","-","-","-","-","43816.0","42428.0","43805.0","45059.0","45947.0","47095.0","46914.0","46772.0","46763.0","46531.0","47537.0","49050.0","49154.0","50729.0","54967.0","56797.0","60448.0","65743.0","67242.0","69781.0","72238.0"
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被保険者_現物給付総数_金額","百万円","180.0","-","-","-","-","254.0","242.0","253.0","270.0","277.0","284.0","289.0","300.0","300.0","297.0","298.632875","308.0","305.787534","318.979","344.0","357.0","374.0","407.0","410.0","408.0","420.0"
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被保険者_一般診療_件数","件","2260.0","-","-","-","-","2686.0","2515.0","2914.0","2795.0","2761.0","2679.0","3149.0","2931.0","3069.0","3082.0","2769.0","2889.0","2720.0","3142.0","3631.0","3474.0","3801.0","3896.0","2017.0","1288.0","1542.0"
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被保険者_一般診療_金額","百万円","121.0","-","-","-","-","135.0","129.0","176.0","164.0","172.0","163.0","212.0","195.0","211.0","208.0","186.619239","194.0","184.605131","276.411","354.0","333.6","361.0","303.0","143.0","87.0","90.0"
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被保険者_歯科診療_件数","件","57.0","-","-","-","-","73.0","72.0","110.0","81.0","51.0","52.0","9.0","1.0","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被保険者_歯科診療_金額","百万円","5.0","-","-","-","-","5.0","6.0","9.0","6.0","4.0","5.0","1.0","0.0","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被保険者_調剤_件数","件","－ ","-","-","-","-","－ ","-","-","-","1.0","-","4.0","1.0","2.0","-","－ ","1.0","－ ","－ ","－ ","－ ","－ ","－ ","1.0","6.0","6.0"
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被保険者_調剤_金額","百万円","－ ","-","-","-","-","－ ","-","-","-","0.0","-","0.0","0.0","0.0","-","－ ","0.0","－ ","－ ","－ ","－ ","－ ","－ ","0.0","0.0","0.0"
"","件","－ ","-","-","-","-","1.0","-","-","-","1.0","-","1.0","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","1.0","－ ","－ ","－ ","－ "
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被扶養者_現物給付総数_件数","百万円","－ ","-","-","-","-","0.2","-","-","-","0.0","-","0.0","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","57.0","－ ","－ ","－ ","－ "
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被扶養者_現物給付総数_金額","件","－ ","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","･･･","･･･","･･･","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被扶養者_一般診療_件数","百万円","－ ","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","･･･","･･･","･･･","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被扶養者_一般診療_金額","件","923.0","-","-","-","-","869.0","1004.0","890.0","914.0","1053.0","953.0","943.0","970.0","866.0","774.0","966.0","830.0","733.0","819.0","729.0","836.0","755.0","640.0","237.0","142.0","174.0"
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被扶養者_歯科診療_件数","百万円","88.0","-","-","-","-","87.0","100.0","89.0","91.0","105.0","95.0","94.0","97.0","87.0","77.0","96.6","83.0","73.3","81.9","73.0","83.6","60.0","32.0","12.0","7.0","9.0"
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被扶養者_歯科診療_金額","件","2741.0","-","-","-","-","2967.0","2957.0","2789.0","2967.0","1915.0","5.0","1.0","-","-","-","－ ","－ ","－ ","－ ","･･･","･･･","･･･","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被扶養者_調剤_件数","百万円","534.0","-","-","-","-","593.0","591.0","661.0","712.0","460.0","1.0","0.0","-","-","-","－ ","－ ","－ ","－ ","･･･","･･･","･･･","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ｃ．現物給付の決定状況（一般被保険者）_被扶養者_調剤_金額","件","－ ","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","･･･","･･･","･･･","･･･","･･･","･･･","･･･"
"","百万円","－ ","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","･･･","･･･","･･･","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ｄ．保険料徴収状況（一般被保険者）_保険料収納済額","件","2709.0","-","-","-","-","2927.0","2933.0","2759.0","2936.0","1894.0","4.0","1.0","-","-","-","－ ","－ ","－ ","－ ","･･･","･･･","･･･","･･･","･･･","･･･","･･･"
"Ｓ-06 政府管掌健康保険_Ｄ．保険料徴収状況（一般被保険者）_被保険者１人当り保険料","百万円","5.0","-","-","-","-","6.0","6.0","6.0","6.0","4.0","0.0","0.0","-","-","-","－ ","－ ","－ ","－ ","･･･","･･･","･･･","･･･","･･･","･･･","･･･"
"","件","－ ","-","-","-","-","－ ","－ ","－ ","-","1130.0","3167.0","3312.0","3058.0","3188.0","3092.0","3087.0","3016.0","2780.0","2622.0","2597.0","2552.0","2505.0","2805.0","2589.0","2262.0","2242.0"
"Ｓ-06 政府管掌健康保険_Ｅ．適用状況（日雇特例被保険者）_印紙購入通帳数","百万円","－ ","-","-","-","-","－ ","－ ","－ ","-","339.0","950.0","994.0","917.0","956.0","928.0","926.1","904.8","834.0","786.6","779.0","765.6","784.0","916.0","926.0","895.0","940.0"
"Ｓ-06 政府管掌健康保険_Ｅ．適用状況（日雇特例被保険者）_有効被保険者手帳数","","","-","-","-","-","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-06 政府管掌健康保険_Ｅ．適用状況（日雇特例被保険者）_有効被保険者手帳数_うち男","","","-","-","-","-","","","","","","","","","","","","","","","","","","","","",""
"","件","923011.0","-","-","-","-","1108503.0","1184303.0","1248382.0","1272426.0","1324433.0","1336943.0","1393465.0","1357386.0","1331543.0","1306657.0","1302938.0","1313219.0","1309575.0","1244874.0","1294965.0","1312263.0","1355738.0","1383009.0","1347439.0","1367398.0","1430417.0"
